train accuracy, test accuracy, train consistency, test consistency, train acva, test acva, time, data, seed, note
0.8439893126487732, 0.8386954069137573, 0.9504381236697349, 0.9500276395798783, 0.1151960136305118, 0.11296501947061499, 2024-06-21, "adult_short", 0, 
0.8439893126487732, 0.8386954069137573, 0.9504381236697349, 0.9500276395798783, 0.1151960136305118, 0.11296501947061499, 2024-06-21, "adult_short", 0, 
